"glm_scores","glm_class","rf_scores","rf_class","xgbTree_scores","xgbTree_class","nnet_scores","nnet_class"
"0.848397130145245","Good","0.996","Good","0.917230412364006","Good","0.852768720475131","Bad"
"0.686263909984791","Bad","0.814","Bad","0.762812241911888","Bad","0.706668570697782","Bad"
"0.908094748393045","Good","0.988","Good","0.940877359360456","Good","0.918632474316577","Good"
"0.937442972559752","Good","0.978","Good","0.980024321004748","Good","0.909730734381788","Good"
"0.89969380793795","Good","1","Good","0.922233916819096","Good","0.907297834724363","Good"
"0.898269962376121","Good","0.862","Bad","0.756809309124947","Bad","0.860835494125064","Good"
"0.8191795176794","Bad","0.96","Good","0.832654595375061","Bad","0.834567359959829","Bad"
"0.832121402360859","Bad","0.906","Bad","0.892444744706154","Good","0.83028446639124","Bad"
"0.906373717276888","Good","0.994","Good","0.932584777474403","Good","0.913675569434362","Good"
"0.268680836627402","Bad","0.266","Bad","0.215678572654724","Bad","0.186194726772577","Bad"
"0.478608593931537","Bad","0.44","Bad","0.378718733787537","Bad","0.399874672902661","Bad"
"0.946426286551795","Good","0.896","Bad","0.853996112942696","Good","0.943027784046536","Good"
"0.864879429104811","Good","0.948","Bad","0.840446263551712","Good","0.878874771936899","Good"
"0.457966407852203","Bad","0.47","Bad","0.310560345649719","Bad","0.417906623432349","Bad"
"0.835094437795485","Bad","0.986","Good","0.843522697687149","Good","0.853314542254393","Bad"
"0.904861579335904","Good","0.996","Good","0.945588529109955","Good","0.906331964118987","Good"
"0.800393249021873","Bad","0.694","Bad","0.672803103923798","Bad","0.674399459186887","Bad"
"0.918966146060383","Good","0.91","Bad","0.783487781882286","Bad","0.883154137147165","Good"
"0.85504525102502","Good","0.976","Good","0.864717036485672","Good","0.870214753241401","Good"
"0.873453412944143","Good","0.986","Good","0.869487404823303","Good","0.880322860939086","Good"
"0.917070777360155","Good","0.966","Good","0.937343344092369","Good","0.900941170453663","Good"
"0.823662151142533","Bad","0.976","Good","0.876278802752495","Good","0.856859984198304","Good"
"0.526618083472147","Bad","0.496","Bad","0.369921207427979","Bad","0.420191119418595","Bad"
"0.871188577460901","Good","0.986","Good","0.921885959804058","Good","0.882862273516865","Good"
"0.917548647153594","Good","0.996","Good","0.960832376033068","Good","0.913527782664463","Good"
"0.340545722729182","Bad","0.218","Bad","0.260151982307434","Bad","0.321596557015456","Bad"
"0.360834812747149","Bad","0.378","Bad","0.465556800365448","Bad","0.404255333412348","Bad"
"0.845819084575257","Good","0.992","Good","0.873255744576454","Good","0.863156094450417","Good"
"0.896705321630662","Good","0.862","Bad","0.823992848396301","Bad","0.810407573879475","Bad"
"0.966248064297966","Good","0.994","Good","0.989266543649137","Good","0.9503556634596","Good"
"0.626066974318793","Bad","0.548","Bad","0.531616240739822","Bad","0.534763269005564","Bad"
"0.436096131800518","Bad","0.396","Bad","0.428085744380951","Bad","0.389419899960721","Bad"
"0.846611723561201","Good","0.894","Bad","0.771112352609634","Bad","0.810721875943744","Bad"
"0.81587353070249","Bad","0.958","Good","0.86462664604187","Good","0.850445775658159","Bad"
"0.868018049639523","Good","0.97","Good","0.820996016263962","Bad","0.874742736380399","Good"
"0.891412332648415","Good","0.988","Good","0.959765825420618","Good","0.895243090865113","Good"
"0.709602241028258","Bad","0.664","Bad","0.668658405542374","Bad","0.600075279524218","Bad"
"0.859081009187948","Good","0.96","Good","0.864742591977119","Good","0.868081898597356","Good"
"0.508114783083785","Bad","0.416","Bad","0.607623338699341","Bad","0.478034093375307","Bad"
"0.833627803110743","Bad","0.96","Good","0.815420225262642","Bad","0.849187866412336","Bad"
"0.907300329168719","Good","0.994","Good","0.940868061035872","Good","0.921030408653495","Good"
"0.649755935737857","Bad","0.75","Bad","0.804497957229614","Bad","0.659434597841794","Bad"
"0.768716894372887","Bad","0.602","Bad","0.618054926395416","Bad","0.5713558120052","Bad"
"0.91760515385176","Good","0.99","Good","0.967951353639364","Good","0.926860780856977","Good"
"0.876954863282095","Good","0.994","Good","0.915212146937847","Good","0.888817060879382","Good"
"0.907198029696719","Good","0.99","Good","0.927657783031464","Good","0.913523969968436","Good"
"0.86566213955035","Good","0.966","Good","0.896049618721008","Good","0.88017981265655","Good"
"0.918898922812143","Good","0.998","Good","0.952873487025499","Good","0.926572105442447","Good"
"0.832145157725376","Bad","0.946","Bad","0.666768103837967","Bad","0.853480903940468","Bad"
"0.685502707648695","Bad","0.708","Bad","0.633176505565643","Bad","0.65602747128089","Bad"
"0.625325993150055","Bad","0.648","Bad","0.550555616617203","Bad","0.588999554233571","Bad"
"0.891982095206816","Good","0.99","Good","0.941448006778955","Good","0.90260647125086","Good"
"0.914816425892614","Good","0.982","Good","0.927776716649532","Good","0.913862073596386","Good"
"0.849240313956971","Good","0.996","Good","0.884309478104115","Good","0.865421696590778","Good"
"0.905421716226341","Good","0.834","Bad","0.737185716629028","Bad","0.878181094037742","Good"
"0.886935803795938","Good","0.98","Good","0.867445558309555","Good","0.898889275064586","Good"
"0.946595582745628","Good","1","Good","0.989443331956863","Good","0.928772896016459","Good"
"0.878343852134823","Good","0.95","Good","0.887928828597069","Good","0.808839100031298","Bad"
"0.859525175986355","Good","0.956","Good","0.737233847379684","Bad","0.869858243204791","Good"
"0.770482003284597","Bad","0.594","Bad","0.577957361936569","Bad","0.621500454902445","Bad"
"0.676106406374174","Bad","0.752","Bad","0.738345474004745","Bad","0.684902675156107","Bad"
"0.212079390699505","Bad","0.162","Bad","0.201430141925812","Bad","0.197563156657033","Bad"
"0.788627609969853","Bad","0.678","Bad","0.52408829331398","Bad","0.630461632368461","Bad"
"0.342103275134062","Bad","0.384","Bad","0.31547874212265","Bad","0.357187803964957","Bad"
"0.540559702883914","Bad","0.44","Bad","0.397168457508087","Bad","0.489290505120856","Bad"
"0.858163847976794","Good","0.984","Good","0.894509039819241","Good","0.889348536073584","Good"
"0.371330992715752","Bad","0.368","Bad","0.438356816768646","Bad","0.368821386734182","Bad"
"0.937803866812028","Good","0.986","Good","0.955043181777","Good","0.94053395127287","Good"
"0.889599986808611","Good","0.97","Good","0.8649932295084","Good","0.89558803620858","Good"
"0.927438231697983","Good","0.96","Good","0.856545239686966","Good","0.929081236935956","Good"
"0.839971111772742","Bad","0.99","Good","0.848921313881874","Good","0.864732051998107","Good"
"0.849992751790286","Good","0.966","Good","0.905815742909908","Good","0.883509369547619","Good"
"0.895138543307611","Good","0.982","Good","0.891961723566055","Good","0.898519755149889","Good"
"0.83916600177363","Bad","0.96","Good","0.879399888217449","Good","0.876548940597968","Good"
"0.859349014199377","Good","0.992","Good","0.878034979104996","Good","0.871962855900979","Good"
"0.876787826749922","Good","0.94","Bad","0.855870589613914","Good","0.886482864547248","Good"
"0.616401309837635","Bad","0.578","Bad","0.612047344446182","Bad","0.554500312977844","Bad"
"0.851873663769799","Good","0.962","Good","0.823672458529472","Bad","0.864392690927151","Good"
"0.871427227252126","Good","0.99","Good","0.913914665579796","Good","0.885055845492431","Good"
"0.939945999822893","Good","0.956","Good","0.90589889138937","Good","0.938597456320659","Good"
"0.896514933018355","Good","0.994","Good","0.939242094755173","Good","0.904014937308913","Good"
"0.881268517237906","Good","0.93","Bad","0.834112271666527","Bad","0.889153172478102","Good"
"0.493533426813867","Bad","0.314","Bad","0.446667492389679","Bad","0.437527153079839","Bad"
"0.87661885875641","Good","0.996","Good","0.937108010053635","Good","0.888170821467375","Good"
"0.909300198932162","Good","0.98","Good","0.892242163419724","Good","0.914661316135812","Good"
"0.8318260938245","Bad","0.922","Bad","0.839107275009155","Good","0.847598858063996","Bad"
