"glm_scores","glm_class","rf_scores","rf_class","xgbTree_scores","xgbTree_class","nnet_scores","nnet_class"
"0.822878933789694","Bad","0.924","Bad","0.889408767223358","Good","0.794951673651958","Bad"
"0.401952517032673","Bad","0.322","Bad","0.356057822704315","Bad","0.414073964211965","Bad"
"0.857862973522103","Good","0.912","Bad","0.751759931445122","Bad","0.863203102490597","Good"
"0.90503419942016","Good","0.974","Good","0.96526750177145","Good","0.906042970870906","Good"
"0.827007406469302","Bad","0.918","Bad","0.837898969650269","Good","0.837706338229877","Bad"
"0.883681395419063","Good","0.99","Good","0.921840272843838","Good","0.894340084933459","Good"
"0.93008178067197","Good","0.946","Bad","0.941105283796787","Good","0.930854592228026","Good"
"0.953590561285747","Good","0.992","Good","0.985591169446707","Good","0.935232198319146","Good"
"0.846474435247597","Good","0.972","Good","0.882725477218628","Good","0.837954161463912","Bad"
"0.948823437740065","Good","0.966","Good","0.961808241903782","Good","0.940601625083006","Good"
"0.170705385253035","Bad","0.222","Bad","0.0605267882347107","Bad","0.21927244693551","Bad"
"0.870773942760644","Good","0.982","Good","0.95708330348134","Good","0.879892146470435","Good"
"0.956245143576231","Good","0.98","Good","0.961227912455797","Good","0.949685079538406","Good"
"0.845938323165307","Good","0.962","Good","0.873541995882988","Good","0.846347783847099","Bad"
"0.84869476879511","Good","0.984","Good","0.85003536939621","Good","0.857120515797126","Good"
"0.968352427107712","Good","0.972","Good","0.970789873972535","Good","0.953224452572033","Good"
"0.848003598510039","Good","0.982","Good","0.864541783928871","Good","0.843567216711144","Bad"
"0.835699248295408","Bad","0.95","Good","0.906775571405888","Good","0.850552661561201","Good"
"0.8658790582519","Good","0.978","Good","0.905848778784275","Good","0.893054475426299","Good"
"0.728902103362036","Bad","0.74","Bad","0.653574258089066","Bad","0.658928899800025","Bad"
"0.853956207378941","Good","0.948","Good","0.820424482226372","Bad","0.881217944560276","Good"
"0.818673622359673","Bad","0.978","Good","0.829840019345284","Bad","0.822160485901045","Bad"
"0.294698145527406","Bad","0.354","Bad","0.404048681259155","Bad","0.355812711385475","Bad"
"0.9053912970077","Good","0.996","Good","0.973147982731462","Good","0.910254884202321","Good"
"0.906391180934664","Good","0.996","Good","0.974442970007658","Good","0.918073349580488","Good"
"0.855086773789939","Good","0.97","Good","0.880562007427216","Good","0.856323262489335","Good"
"0.890046520472357","Good","0.994","Good","0.950374908745289","Good","0.904595526857356","Good"
"0.856308320508998","Good","0.988","Good","0.904758617281914","Good","0.872892188844387","Good"
"0.224860309888001","Bad","0.262","Bad","0.267354905605316","Bad","0.339011185016294","Bad"
"0.845818267442015","Good","0.966","Good","0.976977625861764","Good","0.852174260375725","Good"
"0.390213743038381","Bad","0.54","Bad","0.755467370152473","Bad","0.363360188269977","Bad"
"0.905938858509672","Good","0.898","Bad","0.762510657310486","Bad","0.879802590372226","Good"
"0.599059974968185","Bad","0.568","Bad","0.479556858539581","Bad","0.64302016690821","Bad"
"0.863079650774611","Good","0.92","Bad","0.820448815822601","Bad","0.851223058170078","Good"
"0.846345127451932","Good","0.962","Good","0.862934529781342","Good","0.853335058014749","Good"
"0.941754413740552","Good","0.984","Good","0.945042379200459","Good","0.926828806710055","Good"
"0.925224966764187","Good","0.996","Good","0.968940939754248","Good","0.92819424913007","Good"
