"glm_scores","glm_class","rf_scores","rf_class","xgbTree_scores","xgbTree_class","nnet_scores","nnet_class"
"0.83089077560812","Bad","0.936","Bad","0.852496832609177","Good","0.803272390486949","Bad"
"0.411621743424022","Bad","0.278","Bad","0.305413067340851","Bad","0.371148610491078","Bad"
"0.858025309874978","Good","0.9","Bad","0.763504520058632","Bad","0.861425648213916","Good"
"0.861789695167198","Good","0.96","Good","0.947218969464302","Good","0.884982752361566","Good"
"0.834636933585874","Bad","0.934","Bad","0.874096617102623","Good","0.858755741222852","Good"
"0.882646578830629","Good","0.986","Good","0.865775153040886","Good","0.884724572737274","Good"
"0.951240171733516","Good","0.954","Good","0.857552692294121","Good","0.953938209059114","Good"
"0.955409098773027","Good","0.996","Good","0.981482936069369","Good","0.93227410691217","Good"
"0.854175744418494","Good","0.924","Bad","0.82189267873764","Bad","0.832296561720391","Bad"
"0.944287955483283","Good","0.95","Good","0.937130197882652","Good","0.933441058166109","Good"
"0.218756394302632","Bad","0.306","Bad","0.132288873195648","Bad","0.253637066058175","Bad"
"0.861789695167198","Good","0.986","Good","0.912253990769386","Good","0.865183598402687","Good"
"0.966981450226744","Good","0.964","Good","0.972049398347735","Good","0.962311033293351","Good"
"0.844172837175171","Good","0.962","Good","0.828222930431366","Bad","0.841081315122397","Bad"
"0.850240018430127","Good","0.986","Good","0.886193372309208","Good","0.858682235994492","Good"
"0.95051031709573","Good","0.934","Bad","0.930030055344105","Good","0.947944269502281","Good"
"0.846217193181932","Good","0.972","Good","0.874111711978912","Good","0.838574094537268","Bad"
"0.841005469484622","Bad","0.962","Good","0.897983893752098","Good","0.843426144885697","Bad"
"0.863640262210971","Good","0.98","Good","0.83353565633297","Bad","0.887514284755386","Good"
"0.74035763075815","Bad","0.57","Bad","0.701870113611221","Bad","0.69042435118748","Bad"
"0.859918087230383","Good","0.97","Good","0.872504249215126","Good","0.878284643303574","Good"
"0.82020467535379","Bad","0.98","Good","0.826231196522713","Bad","0.821184145030244","Bad"
"0.274771595454483","Bad","0.34","Bad","0.22010213136673","Bad","0.33195857733296","Bad"
"0.89788888987039","Good","0.99","Good","0.954128812998533","Good","0.899267581216103","Good"
"0.89788888987039","Good","0.998","Good","0.9356889128685","Good","0.921829071336625","Good"
"0.870834767154374","Good","0.96","Good","0.869065299630165","Good","0.863777926958112","Good"
"0.892014438870551","Good","0.99","Good","0.943481255322695","Good","0.906576062919185","Good"
"0.858025309874978","Good","0.994","Good","0.898001410067081","Good","0.871689534862849","Good"
"0.22286518125115","Bad","0.196","Bad","0.248989284038544","Bad","0.368090677211288","Bad"
"0.850240018430127","Good","0.958","Good","0.898165345191956","Good","0.84679093069595","Bad"
"0.351528315175299","Bad","0.542","Bad","0.873967975378036","Good","0.374367934537271","Bad"
"0.905836700569624","Good","0.92","Bad","0.93993442133069","Good","0.890040696938258","Good"
"0.600694523226292","Bad","0.522","Bad","0.478320419788361","Bad","0.571818278525057","Bad"
"0.874309269070799","Good","0.896","Bad","0.88891714066267","Good","0.852550009607708","Good"
"0.84823955016817","Good","0.964","Good","0.865832060575485","Good","0.849387341550924","Good"
"0.937334831438582","Good","0.974","Good","0.982311205938458","Good","0.928701016064699","Good"
"0.918638073979167","Good","0.988","Good","0.960067175328732","Good","0.925185190203819","Good"
"0.840017702103638","Bad","0.97","Good","0.809718459844589","Bad","0.840604651964283","Bad"
"0.902107150279301","Good","0.98","Good","0.940421480685472","Good","0.916737525220853","Good"
"0.800405161111485","Bad","0.928","Bad","0.801484391093254","Bad","0.730828593567968","Bad"
"0.375825916706965","Bad","0.394","Bad","0.359697103500366","Bad","0.425707109689108","Bad"
"0.900368751197514","Good","0.888","Bad","0.933641538023949","Good","0.894918045435289","Good"
"0.457660336387952","Bad","0.356","Bad","0.342352330684662","Bad","0.400165724511391","Bad"
"0.337675228606532","Bad","0.416","Bad","0.387126922607422","Bad","0.38116854006611","Bad"
"0.240867698172358","Bad","0.516","Bad","0.33643639087677","Bad","0.28929777016414","Bad"
"0.306975703559851","Bad","0.376","Bad","0.438632130622864","Bad","0.279168990527348","Bad"
"0.884255389689082","Good","0.98","Good","0.840998455882072","Good","0.891212237581437","Good"
"0.943460222882266","Good","0.98","Good","0.945135399699211","Good","0.9269039281363","Good"
"0.887415553935656","Good","0.994","Good","0.946146056056023","Good","0.89882805185858","Good"
"0.89788888987039","Good","0.962","Good","0.892790853977203","Good","0.905376813207983","Good"
"0.863640262210971","Good","0.986","Good","0.875053428113461","Good","0.874984539947638","Good"
"0.438342859405495","Bad","0.418","Bad","0.402717888355255","Bad","0.355199290027638","Bad"
"0.889692439551827","Good","0.944","Good","0.941515523940325","Good","0.9016922681367","Good"
"0.861789695167198","Good","0.974","Good","0.889352425932884","Good","0.879918246436973","Good"
"0.68303068073768","Bad","0.634","Bad","0.612433463335037","Bad","0.661059027469416","Bad"
"0.859918087230383","Good","0.986","Good","0.892223797738552","Good","0.87994078256404","Good"
"0.824767056265539","Bad","0.84","Bad","0.834507927298546","Bad","0.694256609418061","Bad"
"0.900718613210639","Good","0.99","Good","0.936117485165596","Good","0.914595274770198","Good"
"0.837375474251585","Bad","0.872","Bad","0.862423121929169","Good","0.816460650500881","Bad"
"0.858025309874978","Good","0.956","Good","0.855982288718224","Good","0.859690825646979","Good"
"0.956070047058735","Good","0.96","Good","0.941449530422688","Good","0.920159772150324","Good"
"0.815550073163092","Bad","0.936","Bad","0.823542863130569","Bad","0.821608984276948","Bad"
"0.967476706551199","Good","0.992","Good","0.940706837922335","Good","0.963608339391384","Good"
"0.415411106658931","Bad","0.43","Bad","0.366329908370972","Bad","0.330033874298404","Bad"
"0.896447388121947","Good","0.992","Good","0.914404921233654","Good","0.899840742142824","Good"
"0.844172837175171","Good","0.854","Bad","0.685434609651566","Bad","0.83490760362247","Bad"
"0.842106374868129","Bad","0.964","Good","0.813992381095886","Bad","0.852530723942709","Good"
"0.908792925204182","Good","0.948","Good","0.837220951914787","Good","0.893982073469056","Good"
"0.817306388367637","Bad","0.914","Bad","0.844558373093605","Good","0.818062047069197","Bad"
"0.936410750583422","Good","0.994","Good","0.955651700496674","Good","0.935813463479405","Good"
"0.794091376719525","Bad","0.888","Bad","0.783414021134377","Bad","0.740625790909409","Bad"
"0.859778703781213","Good","0.776","Bad","0.704216480255127","Bad","0.877111518083011","Good"
"0.942620939653569","Good","0.886","Bad","0.951140858232975","Good","0.939856449530422","Good"
"0.92644762621917","Good","0.952","Good","0.911665119230747","Good","0.911263405832789","Good"
"0.89788888987039","Good","0.986","Good","0.943270973861217","Good","0.902118276445023","Good"
"0.879370749141094","Good","0.982","Good","0.87857773154974","Good","0.88330373228231","Good"
"0.922073566892105","Good","0.99","Good","0.948332857340574","Good","0.919361828091522","Good"
"0.920943419423921","Good","1","Good","0.954612743109465","Good","0.940411591680874","Good"
"0.908792925204182","Good","0.986","Good","0.871466815471649","Good","0.913791357939735","Good"
"0.861789695167198","Good","0.992","Good","0.897312685847282","Good","0.877807424102737","Good"
"0.894987916688455","Good","0.988","Good","0.926963903009892","Good","0.901648117620063","Good"
"0.885844997662053","Good","0.994","Good","0.946882925927639","Good","0.894097597815286","Good"
"0.892014438870551","Good","0.946","Good","0.966766312718391","Good","0.871818107320325","Good"
"0.92644762621917","Good","0.942","Bad","0.910978674888611","Good","0.929139601113889","Good"
"0.879370749141094","Good","0.966","Good","0.881806455552578","Good","0.886497291531689","Good"
"0.913842781403752","Good","0.998","Good","0.969993114471436","Good","0.898938961550179","Good"
"0.833617428584987","Bad","0.97","Good","0.933000057935715","Good","0.877579952669054","Good"
"0.742519088135512","Bad","0.64","Bad","0.619728863239288","Bad","0.663975207013789","Bad"
"0.840017702103638","Bad","0.98","Good","0.850022614002228","Good","0.845238580259272","Bad"
"0.73506694846009","Bad","0.804","Bad","0.604538142681122","Bad","0.649970703704171","Bad"
"0.533281152660165","Bad","0.508","Bad","0.54780450463295","Bad","0.48204984381611","Bad"
"0.885844997662053","Good","0.98","Good","0.947091821581125","Good","0.908347249544347","Good"
"0.516146832057466","Bad","0.416","Bad","0.413906157016754","Bad","0.398270072658339","Bad"
"0.324697840645707","Bad","0.376","Bad","0.291005492210388","Bad","0.366231399593072","Bad"
"0.917462562317525","Good","0.952","Good","0.940877091139555","Good","0.923824798789123","Good"
"0.876016321924948","Good","0.982","Good","0.937247388064861","Good","0.887582818126644","Good"
"0.644708522269682","Bad","0.592","Bad","0.69219034910202","Bad","0.586607966530291","Bad"
"0.769454715050854","Bad","0.778","Bad","0.738393098115921","Bad","0.720586453593595","Bad"
"0.865469919092765","Good","0.956","Good","0.782488718628883","Bad","0.875034353126985","Good"
"0.755091298516105","Bad","0.848","Bad","0.789291962981224","Bad","0.71315111951433","Bad"
"0.850240018430127","Good","0.868","Bad","0.906556099653244","Good","0.902753479040316","Good"
"0.82020467535379","Bad","0.984","Good","0.888149008154869","Good","0.831881567998757","Bad"
"0.644708522269682","Bad","0.892","Bad","0.702275812625885","Bad","0.657785601076309","Bad"
"0.920943419423921","Good","0.98","Good","0.931952565908432","Good","0.933536319795424","Good"
"0.633900023536397","Bad","0.786","Bad","0.608627498149872","Bad","0.656156571200039","Bad"
"0.174483616577598","Bad","0.136","Bad","0.226891458034515","Bad","0.229156560256675","Bad"
