"glm_scores","glm_class","rf_scores","rf_class","xgbTree_scores","xgbTree_class","nnet_scores","nnet_class"
"0.814904453673992","Bad","0.842","Good","0.854196488857269","Good","0.795962254575088","Bad"
"0.411056843124698","Bad","0.144","Bad","0.38475775718689","Bad","0.378461951789743","Bad"
"0.856545092723393","Good","0.75","Bad","0.737433016300201","Bad","0.833402973610277","Bad"
"0.888349876717289","Good","0.896","Good","0.939378850162029","Good","0.894919895603865","Good"
"0.826228667328309","Bad","0.806","Bad","0.805406957864761","Bad","0.829034828251861","Bad"
"0.881591609800642","Good","0.916","Good","0.865465015172958","Good","0.891380477533019","Good"
"0.945789829492418","Good","0.87","Good","0.922589652240276","Good","0.958271135680049","Good"
"0.95774547410707","Good","0.986","Good","0.992256277240813","Good","0.931081518114845","Good"
"0.84743463577047","Good","0.842","Good","0.761196777224541","Bad","0.85094079629046","Good"
"0.947077004557794","Good","0.842","Good","0.973026771098375","Good","0.940355222827641","Good"
"0.18638633864978","Bad","0.348","Bad","0.227647185325623","Bad","0.17002913330908","Bad"
"0.86474181957052","Good","0.97","Good","0.919682063162327","Good","0.867369520626487","Good"
"0.964781281693861","Good","0.884","Good","0.940666422247887","Good","0.957695281711285","Good"
"0.839966650749486","Good","0.866","Good","0.85487949848175","Good","0.84311226897513","Bad"
"0.849693443763747","Good","0.95","Good","0.916784465312958","Good","0.872548997742212","Good"
"0.964979832361467","Good","0.902","Good","0.963752668350935","Good","0.967067106670307","Good"
"0.84743463577047","Good","0.902","Good","0.904906928539276","Good","0.862156962791145","Good"
"0.824539711942632","Bad","0.852","Good","0.797592088580132","Bad","0.88172149786163","Good"
"0.864284279961351","Good","0.902","Good","0.814610973000526","Bad","0.881646361545801","Good"
"0.737572153356006","Bad","0.636","Bad","0.640906006097794","Bad","0.626307859190425","Bad"
"0.850936401086427","Good","0.788","Bad","0.862840563058853","Good","0.869085305546524","Good"
"0.813130327116934","Bad","0.92","Good","0.816258013248444","Bad","0.802510806288859","Bad"
"0.286922204138968","Bad","0.376","Bad","0.339505910873413","Bad","0.343201751979961","Bad"
"0.902418126458809","Good","0.958","Good","0.915554359555244","Good","0.903705267991405","Good"
"0.906303048629794","Good","0.98","Good","0.950121849775314","Good","0.925667925079448","Good"
"0.877452793054293","Good","0.906","Good","0.903188765048981","Good","0.884833837639621","Good"
"0.895318884197619","Good","0.97","Good","0.932828657329082","Good","0.916578359497509","Good"
"0.855340952614296","Good","0.898","Good","0.909716032445431","Good","0.8700018305641","Good"
"0.217368926761215","Bad","0.248","Bad","0.238247454166412","Bad","0.477194600991109","Bad"
"0.847938986476667","Good","0.866","Good","0.903396062552929","Good","0.852552965494715","Good"
"0.343823862664971","Bad","0.568","Bad","0.643972903490067","Bad","0.339372821638034","Bad"
"0.903785433366202","Good","0.848","Good","0.908322706818581","Good","0.907729081202802","Good"
"0.612720260373448","Bad","0.49","Bad","0.434799432754517","Bad","0.647116969175926","Bad"
"0.874482060562482","Good","0.746","Bad","0.88585951179266","Good","0.854298974630361","Good"
"0.849942715806751","Good","0.874","Good","0.897236667573452","Good","0.85800589181703","Good"
"0.944062042554369","Good","0.946","Good","0.975555945187807","Good","0.929995482874516","Good"
"0.923714309947955","Good","0.954","Good","0.950229108333588","Good","0.930069009515644","Good"
"0.832205492891675","Bad","0.834","Good","0.818549901247025","Bad","0.838982361043581","Bad"
"0.897135328506716","Good","0.93","Good","0.922893650829792","Good","0.917999596746103","Good"
"0.773519575672466","Bad","0.634","Bad","0.773853003978729","Bad","0.766515675832951","Bad"
"0.400507366568336","Bad","0.534","Bad","0.443486213684082","Bad","0.447920711236885","Bad"
"0.911003420315251","Good","0.876","Good","0.947896897792816","Good","0.913823794868011","Good"
"0.451271244439573","Bad","0.162","Bad","0.417289137840271","Bad","0.379961719791427","Bad"
"0.309810706462479","Bad","0.376","Bad","0.243654191493988","Bad","0.344546725199412","Bad"
"0.236686986455654","Bad","0.562","Bad","0.496326684951782","Bad","0.317196880733653","Bad"
"0.286922204138968","Bad","0.38","Bad","0.262921869754791","Bad","0.247052591218567","Bad"
"0.884216509113214","Good","0.902","Good","0.862467378377914","Good","0.890555837632585","Good"
"0.945889881854353","Good","0.948","Good","0.956578560173512","Good","0.941399084340664","Good"
"0.886986623445434","Good","0.948","Good","0.951926823705435","Good","0.899527133484577","Good"
"0.896593345067363","Good","0.896","Good","0.908767759799957","Good","0.908952565232082","Good"
"0.862903828884328","Good","0.904","Good","0.831656381487846","Good","0.871789564331884","Good"
