"glm_scores","glm_class","rf_scores","rf_class","xgbTree_scores","xgbTree_class","nnet_scores","nnet_class"
"0.86819008590783","Good","0.882","Bad","0.832147344946861","Bad","0.821290768995115","Bad"
"0.832874908834179","Bad","0.988","Good","0.819714456796646","Bad","0.846131788890227","Bad"
"0.928024749609519","Good","0.964","Good","0.782886296510696","Bad","0.929490659856404","Good"
"0.900426283652187","Good","0.984","Good","0.908392779529095","Good","0.902417046796462","Good"
"0.88691975245764","Good","0.986","Good","0.896536365151405","Good","0.894122135797241","Good"
"0.300961111837216","Bad","0.27","Bad","0.226072251796722","Bad","0.343408436487141","Bad"
"0.890368237796657","Good","0.98","Good","0.92790649086237","Good","0.893057922484795","Good"
"0.925445418126907","Good","0.99","Good","0.973627077415586","Good","0.918661833630834","Good"
"0.387417269575234","Bad","0.308","Bad","0.439221024513245","Bad","0.469655360284683","Bad"
"0.919473611225318","Good","0.97","Good","0.964815646409988","Good","0.910849260987686","Good"
"0.380555015151189","Bad","0.334","Bad","0.332759022712708","Bad","0.303316919032054","Bad"
"0.902379963716164","Good","0.916","Bad","0.948973409831524","Good","0.884018464920798","Good"
"0.886219100691766","Good","0.89","Bad","0.87726616859436","Good","0.866636151825674","Good"
"0.878627211925192","Good","0.978","Good","0.93997260928154","Good","0.880650231547386","Good"
"0.845932137249311","Good","0.972","Good","0.86581102013588","Good","0.881338878582534","Good"
"0.819455423937987","Bad","0.964","Good","0.875504620373249","Good","0.82265904178183","Bad"
"0.838444855084348","Bad","0.752","Bad","0.652502179145813","Bad","0.771129228871942","Bad"
"0.92669449623113","Good","0.994","Good","0.954271238297224","Good","0.931350175071364","Good"
"0.818988377474149","Bad","0.864","Bad","0.849607601761818","Good","0.792284581927922","Bad"
"0.780054405328286","Bad","0.732","Bad","0.790088951587677","Bad","0.627931891553336","Bad"
"0.956793291788982","Good","0.994","Good","0.982588028535247","Good","0.918565467262062","Good"
"0.854720955123529","Good","0.974","Good","0.938523594290018","Good","0.861627829854949","Good"
"0.91206304252751","Good","0.932","Bad","0.6804239153862","Bad","0.916973965437768","Good"
"0.821977273396131","Bad","0.954","Good","0.839350283145905","Bad","0.822760560995189","Bad"
"0.883758657530506","Good","0.584","Bad","0.567414849996567","Bad","0.575985198145012","Bad"
"0.188693568198227","Bad","0.138","Bad","0.158179879188538","Bad","0.229042716324086","Bad"
"0.879195791295398","Good","0.99","Good","0.939732410013676","Good","0.896244365459829","Good"
"0.529898014674969","Bad","0.428","Bad","0.366429269313812","Bad","0.483251734287437","Bad"
"0.637929624579009","Bad","0.468","Bad","0.495035111904144","Bad","0.566190410165319","Bad"
"0.838920692833776","Bad","0.978","Good","0.916853033006191","Good","0.855437055206964","Good"
"0.883140723249856","Good","0.998","Good","0.961960919201374","Good","0.904100869802824","Good"
"0.894737431479894","Good","0.986","Good","0.969305774196982","Good","0.91435947369886","Good"
"0.899519064782471","Good","0.986","Good","0.958554610610008","Good","0.903051588793376","Good"
"0.914940373018914","Good","0.972","Good","0.920728117227554","Good","0.918070252242512","Good"
"0.843827592647992","Good","0.982","Good","0.895627804100513","Good","0.876432552401089","Good"
"0.801282240406617","Bad","0.668","Bad","0.596136599779129","Bad","0.65048661180656","Bad"
"0.945816998637783","Good","0.994","Good","0.974837310612202","Good","0.944683417902145","Good"
"0.645065992549422","Bad","0.478","Bad","0.479886770248413","Bad","0.523996943085549","Bad"
"0.14801183607827","Bad","0.078","Bad","0.153745830059052","Bad","0.255642453360262","Bad"
"0.373761291709496","Bad","0.424","Bad","0.405390620231628","Bad","0.354653626679854","Bad"
"0.848713069703662","Good","0.944","Bad","0.748152852058411","Bad","0.858718057620146","Good"
"0.976692587202079","Good","0.936","Bad","0.967876669019461","Good","0.936567390900789","Good"
"0.61088216347145","Bad","0.502","Bad","0.314139544963837","Bad","0.604293214136569","Bad"
"0.430286870355133","Bad","0.374","Bad","0.178842067718506","Bad","0.354986456174003","Bad"
"0.891575018542223","Good","0.962","Good","0.956139676272869","Good","0.899297898096704","Good"
"0.875044888088221","Good","0.99","Good","0.948998264968395","Good","0.8921735573397","Good"
"0.903543787065406","Good","0.942","Bad","0.923614621162415","Good","0.913659187222438","Good"
"0.908351045977975","Good","0.98","Good","0.921304389834404","Good","0.911604414366309","Good"
"0.706730384229969","Bad","0.848","Bad","0.773851931095123","Bad","0.724238368295219","Bad"
"0.713302372781302","Bad","0.826","Bad","0.857393771409988","Good","0.843390582699713","Bad"
"0.863035027216484","Good","0.952","Good","0.815957263112068","Bad","0.868889029108606","Good"
"0.84114633843685","Bad","0.96","Good","0.920978352427483","Good","0.881944979499403","Good"
"0.778463630599628","Bad","0.738","Bad","0.921506077051163","Good","0.709260065860631","Bad"
"0.835414679449211","Bad","0.982","Good","0.844424873590469","Good","0.856385950623163","Good"
"0.870455557504278","Good","0.992","Good","0.958423472940922","Good","0.889637654462221","Good"
"0.84730425572731","Good","0.992","Good","0.881268426775932","Good","0.862809134355898","Good"
"0.844429062366861","Good","0.972","Good","0.910244755446911","Good","0.880284481915867","Good"
"0.831145942502673","Bad","0.92","Bad","0.72967067360878","Bad","0.872215032964345","Good"
"0.934837680138603","Good","0.952","Good","0.90760050714016","Good","0.937015974723608","Good"
"0.82813512299689","Bad","0.974","Good","0.837340340018272","Bad","0.823381775217287","Bad"
"0.134766388562662","Bad","0.234","Bad","0.146720588207245","Bad","0.156163786104632","Bad"
"0.826543377607364","Bad","0.964","Good","0.907958529889584","Good","0.869724176621543","Good"
"0.924174237469784","Good","0.986","Good","0.961275946348906","Good","0.925171511537046","Good"
"0.881148567305719","Good","0.976","Good","0.879365369677544","Good","0.893100369816957","Good"
"0.225463254113219","Bad","0.288","Bad","0.293231546878815","Bad","0.306412416168645","Bad"
"0.962226726075064","Good","0.984","Good","0.984832533635199","Good","0.955616488454838","Good"
"0.901154260496809","Good","0.94","Bad","0.951510321348906","Good","0.885447050997375","Good"
"0.832045018329086","Bad","0.974","Good","0.805039525032043","Bad","0.893524957712615","Good"
"0.9432763575203","Good","0.934","Bad","0.885494887828827","Good","0.944706413740781","Good"
"0.935470698024473","Good","0.916","Bad","0.923069290816784","Good","0.913516622566496","Good"
"0.87948951161977","Good","0.978","Good","0.899427801370621","Good","0.891610070101627","Good"
